Scones,Mela,Rods,Mcones,RedOpsin,x_axis
0.9286639286639287,0.27,0.13241921995969616,0.10403610403610404,0.0,350.0
0.9351344351344352,0.27,0.13249964781590914,0.10466860466860467,0.0,350.5
0.9416049416049417,0.27,0.13258007567212213,0.10530110530110531,0.0,351.0
0.9475104475104476,0.27,0.13264052145225733,0.10584910584910585,0.0,351.5
0.9534159534159534,0.27,0.13270096723239255,0.10639710639710641,0.0,352.0
0.9587219587219586,0.27,0.13274143093645,0.10686460686460687,0.0,352.5
0.964027964027964,0.27,0.13278189464050746,0.10733210733210734,0.0,353.0
0.9687019687019688,0.27,0.13280537357989883,0.10772310772310772,0.0,353.5
0.9733759733759734,0.27,0.13282885251929022,0.10811410811410811,0.0,354.0
0.9773879773879774,0.265,0.13283534669401548,0.10843310843310844,0.0,354.5
0.9813999813999814,0.26,0.13284184086874073,0.10875210875210875,0.0,355.0
0.9847234847234847,0.26,0.1328343475902116,0.10900460900460901,0.0,355.5
0.9880469880469881,0.26,0.13282685431168245,0.10925710925710927,0.0,356.0
0.9906574906574908,0.26,0.13280637268370274,0.10944810944810945,0.0,356.5
0.9932679932679933,0.26,0.13278589105572303,0.10963910963910964,0.0,357.0
0.9951449951449952,0.26,0.13275441928590054,0.10977260977260977,0.0,357.5
0.9970219970219971,0.26,0.13272294751607808,0.10990610990610991,0.0,358.0
0.9981484981484982,0.26,0.13268198426011868,0.10998860998861,0.0,358.5
0.9992749992749993,0.26,0.13264102100415928,0.11007111007111008,0.0,359.0
0.9996374996374997,0.26,0.13259356357347463,0.1101066101066101,0.0,359.5
1.0,0.26,0.13254610614278994,0.11014211014211014,0.0,360.0
0.9995894995894996,0.26,0.1324931536411839,0.11013561013561013,0.0,360.5
0.9991789991789992,0.26,0.13244020113957783,0.11012911012911014,0.0,361.0
0.997989997989998,0.26,0.13238475087846202,0.11008611008611009,0.0,361.5
0.9968009968009969,0.26,0.13232930061734627,0.11004311004311004,0.0,362.0
0.9948319948319949,0.255,0.1322738503562305,0.10996760996760997,0.0,362.5
0.992862992862993,0.25,0.1322184000951147,0.1098921098921099,0.0,363.0
0.9901169901169902,0.25,0.13216394893780284,0.1097886097886098,0.0,363.5
0.9873709873709874,0.25,0.13210949778049091,0.1096851096851097,0.0,364.0
0.9838559838559838,0.25,0.13206004214219846,0.10955860955860956,0.0,364.5
0.9803409803409804,0.25,0.132010586503906,0.10943210943210943,0.0,365.0
0.9760679760679761,0.25,0.13196762504033882,0.10928610928610928,0.0,365.5
0.9717949717949719,0.25,0.13192466357677163,0.10914010914010915,0.0,366.0
0.9667789667789668,0.25,0.13189069404743944,0.10897910897910898,0.0,366.5
0.9617629617629618,0.25,0.1318567245181073,0.10881810881810881,0.0,367.0
0.9560249560249561,0.25,0.1318352437863237,0.10864510864510864,0.0,367.5
0.9502869502869503,0.25,0.13181376305454007,0.10847210847210847,0.0,368.0
0.9438489438489439,0.245,0.13180676932791288,0.10829110829110829,0.0,368.5
0.9374109374109374,0.24,0.13179977560128567,0.10811010811010811,0.0,369.0
0.9303004303004304,0.24,0.1318102661912265,0.10792410792410792,0.0,369.5
0.9231899231899232,0.24,0.1318207567811673,0.10773810773810774,0.0,370.0
0.9154379154379155,0.24,0.1318512294471859,0.10755060755060755,0.0,370.5
0.9076859076859076,0.24,0.13188170211320446,0.10736310736310736,0.0,371.0
0.8993253993253993,0.24,0.1319356537186144,0.1071766071766072,0.0,371.5
0.890964890964891,0.24,0.13198960532402437,0.106990106990107,0.0,372.0
0.8820333820333821,0.24,0.13206903407643347,0.10680760680760681,0.0,372.5
0.8731018731018731,0.24,0.13214846282884254,0.10662510662510663,0.0,373.0
0.8636378636378637,0.24,0.13225686559156435,0.10644910644910645,0.0,373.5
0.8541738541738542,0.24,0.13236526835428622,0.10627310627310628,0.0,374.0
0.8442188442188442,0.24,0.13250564243873245,0.10610560610560611,0.0,374.5
0.8342638342638342,0.24,0.1326460165231787,0.10593810593810594,0.0,375.0
0.8238618238618238,0.24,0.13282135924076108,0.10578160578160578,0.0,375.5
0.8134598134598136,0.24,0.1329967019583434,0.10562510562510563,0.0,376.0
0.8026553026553027,0.24,0.13321001062047344,0.10548160548160548,0.0,376.5
0.7918507918507919,0.24,0.1334233192826035,0.10533810533810534,0.0,377.0
0.7806897806897807,0.24,0.13367709164879105,0.1052096052096052,0.0,377.5
0.7695287695287696,0.24,0.13393086401497858,0.10508110508110508,0.0,378.0
0.7580582580582581,0.24,0.13422859694853717,0.10496910496910498,0.0,378.5
0.7465877465877466,0.24,0.13452632988209576,0.10485710485710487,0.0,379.0
0.7348552348552349,0.24,0.13487152024633906,0.10476360476360477,0.0,379.5
0.7231227231227232,0.24,0.13521671061058232,0.10467010467010467,0.0,380.0
0.7111757111757112,0.24,0.13561185616502,0.10459660459660461,0.0034940745209029165,380.5
0.6992286992286992,0.24,0.13600700171945765,0.10452310452310454,0.006988149041805833,381.0
0.687114187114187,0.24,0.13645559932740334,0.10447060447060447,0.010425612571358786,381.5
0.6749996749996751,0.24,0.136904196935349,0.10441810441810442,0.013863076100911738,382.0
0.6627641627641628,0.24,0.1374087443563124,0.1043881043881044,0.017243928639114725,382.5
0.6505286505286505,0.24,0.1379132917772758,0.10435810435810437,0.020624781177317718,383.0
0.6382181382181382,0.24,0.1384772858745705,0.10435260435260435,0.02394902272417074,383.5
0.6259076259076259,0.24,0.13904127997186527,0.10434710434710434,0.027273264271023764,384.0
0.6135656135656135,0.24,0.13966821760880493,0.10436610436610437,0.03054089482652683,384.5
0.6012236012236012,0.24,0.14029515524574457,0.1043851043851044,0.03380852538202989,385.0
0.5888935888935889,0.24,0.14098703462993695,0.10443060443060444,0.03701954494618299,385.5
0.5765635765635766,0.24,0.14167891401412933,0.10447610447610448,0.04023056451033609,386.0
0.5642860642860643,0.24,0.14243973156078998,0.10454910454910456,0.04338497308313923,386.5
0.552008552008552,0.24,0.14320054910745064,0.10462210462210463,0.04653938165594237,387.0
0.5398225398225399,0.24,0.14403230302418732,0.10472310472310474,0.04963717923739554,387.5
0.5276365276365277,0.24,0.14486405694092402,0.10482410482410483,0.05273497681884871,388.0
0.5155795155795156,0.24,0.1457707436429523,0.10495510495510495,0.05577616340895192,388.5
0.5035225035225036,0.24,0.14667743034498057,0.1050861050861051,0.05881734999905513,389.0
0.49162799162799165,0.24,0.1476610480399082,0.10524710524710526,0.061801925597808366,389.5
0.4797334797334798,0.24,0.14864466573483587,0.10540810540810541,0.06478650119656161,390.0
0.468033968033968,0.245,0.14970921083787841,0.10560060560060561,0.0677144658039649,390.5
0.45633445633445635,0.25,0.150773755940921,0.10579310579310579,0.07064243041136817,391.0
0.4448589448589449,0.25,0.15192072710778431,0.10601760601760603,0.07351378402742148,391.5
0.43338343338343344,0.25,0.15306769827464767,0.10624210624210625,0.0763851376434748,392.0
0.4221584221584222,0.25,0.15430109192054728,0.10650010650010651,0.07919988026817816,392.5
0.41093341093341096,0.25,0.15553448556644692,0.10675810675810676,0.08201462289288151,393.0
0.3999828999829,0.255,0.1568562998989906,0.10705060705060705,0.08477275452623491,393.5
0.389032389032389,0.26,0.1581781142315343,0.10734310734310734,0.08753088615958829,394.0
0.3783768783768784,0.26,0.15959084701023182,0.10767060767060768,0.09023240680159172,394.5
0.36772136772136776,0.26,0.16100357978892935,0.107998107998108,0.09293392744359516,395.0
0.3573803573803574,0.26,0.16251022832519232,0.10836160836160837,0.09557883709424861,395.5
0.347039347039347,0.26,0.1640168768614553,0.10872510872510872,0.09822374674490206,396.0
0.337027337027337,0.265,0.1656194393628915,0.10912560912560913,0.10081204540420556,396.5
0.32701532701532704,0.27,0.1672220018643277,0.10952610952610953,0.10340034406350906,397.0
0.31734581734581735,0.27,0.16892397519425076,0.10996510996510997,0.1059320317314626,397.5
0.3076763076763077,0.27,0.17062594852417381,0.11040411040411041,0.10846371939941613,398.0
0.29835979835979837,0.27,0.1724283317863876,0.11088161088161087,0.11093879607601971,398.5
0.289043289043289,0.27,0.1742307150486014,0.11135911135911136,0.1134138727526233,399.0
0.28008728008728007,0.275,0.17613600600261567,0.11187711187711188,0.1158323384378769,399.5
0.27113127113127117,0.28,0.1780412969566299,0.11239511239511239,0.1182508041231305,400.0
0.2625412625412626,0.28,0.18005249291385628,0.11295411295411295,0.12061265881703413,400.5
0.25395125395125395,0.28,0.18206368887108265,0.11351311351311352,0.12297451351093779,401.0
0.24573124573124572,0.28500000000000003,0.184181788935325,0.11411461411461413,0.1252797572134915,401.5
0.2375112375112375,0.29,0.1862998889995674,0.11471611471611472,0.12758500091604516,402.0
0.22966172966172968,0.29,0.18852689137843356,0.11536061536061537,0.12983363362724884,402.5
0.22181222181222182,0.29,0.19075389375729973,0.11600511600511601,0.13208226633845258,403.0
0.21433271433271434,0.295,0.19309179665839746,0.1166941166941167,0.13427428805830632,403.5
0.20685320685320688,0.3,0.19542969955949516,0.1173831173831174,0.1364663097781601,404.0
0.19974069974069975,0.305,0.1978805011904322,0.11811761811761812,0.13860172050666392,404.5
0.19262819262819264,0.31,0.20033130282136924,0.11885211885211885,0.1407371312351677,405.0
0.1858791858791859,0.31,0.2028960022859495,0.11963411963411963,0.1428159309723215,405.5
0.17913017913017915,0.31,0.20546070175052977,0.12041612041612042,0.14489473070947534,406.0
0.17273867273867277,0.315,0.20814079770445912,0.12124612124612125,0.14691691945527924,406.5
0.16634716634716634,0.32,0.21082089365838844,0.12207612207612209,0.1489391082010831,407.0
0.16030616030616032,0.325,0.21361738520547072,0.12295512295512297,0.150904685955537,407.5
0.15426515426515428,0.33,0.21641387675255297,0.12383412383412384,0.15287026370999088,408.0
0.14856614856614858,0.33,0.2193277629965921,0.12476462476462477,0.1547792304730948,408.5
0.14286714286714286,0.33,0.22224164924063117,0.1256951256951257,0.15668819723619876,409.0
0.1375011375011375,0.335,0.22527442883733292,0.1266781266781267,0.15854055300795272,409.5
0.13213513213513214,0.34,0.22830720843403468,0.12766112766112767,0.1603929087797067,410.0
0.1270921270921271,0.345,0.2314588813833991,0.12869762869762869,0.1621886535601107,410.5
0.12204912204912206,0.35,0.23461055433276354,0.12973412973412973,0.16398439834051473,411.0
0.11731811731811732,0.355,0.23788211973859452,0.1308256308256308,0.16572353212956875,411.5
0.1125871125871126,0.36,0.24115368514442548,0.13191713191713192,0.1674626659186228,412.0
0.10815660815660816,0.365,0.24454514300672298,0.13306613306613307,0.16914928822580605,412.5
0.10372610372610373,0.37,0.2479366008690205,0.13421513421513423,0.17083591053298933,413.0
0.09958474958474958,0.375,0.2514489502915884,0.1354221354221354,0.17249461841517685,413.5
0.09544339544339545,0.38,0.2549612997141564,0.13662913662913664,0.17415332629736438,414.0
0.09157844157844158,0.38,0.2585935415931909,0.13789663789663792,0.1757882192640354,414.5
0.0877134877134877,0.38,0.2622257834722254,0.13916413916413917,0.17742311223070648,415.0
0.08411273411273411,0.385,0.26597841735962846,0.1404936404936405,0.1790341902818609,415.5
0.08051198051198051,0.39,0.26973105124703145,0.14182314182314182,0.18064526833301536,416.0
0.07716287716287717,0.395,0.273603577590901,0.14321614321614323,0.18223253146865334,416.5
0.07381377381377381,0.4,0.2774761039347705,0.1446091446091446,0.18381979460429132,417.0
0.07070372070372072,0.405,0.28146752363130273,0.14606764606764605,0.1853832428244127,417.5
0.0675936675936676,0.41,0.28545894332783495,0.1475261475261475,0.1869466910445341,418.0
0.06471016471016472,0.415,0.28956925637702985,0.14905214905214906,0.18848632434913898,418.5
0.061826661826661834,0.42,0.2936795694262247,0.15057815057815058,0.19002595765374386,419.0
0.05915735915735915,0.425,0.2979072771723764,0.15217365217365217,0.19154177604283223,419.5
0.056488056488056486,0.43,0.30213498491852814,0.15376915376915376,0.19305759443192058,420.0
0.05402075402075402,0.435,0.3064790882578327,0.15543565543565543,0.1945495979054924,420.5
0.051553451553451556,0.44,0.3108231915971374,0.1571021571021571,0.19604160137906423,421.0
0.04927629927629928,0.445,0.3152821918738891,0.15884215884215883,0.1975097899371195,421.5
0.046999146999147,0.45,0.3197411921506409,0.1605821605821606,0.1989779784951748,422.0
0.044900444900444904,0.45999999999999996,0.3243135907091339,0.1623976623976624,0.20042235213771353,422.5
0.0428017428017428,0.47,0.32888598926762697,0.1642131642131642,0.20186672578025228,423.0
0.04087029087029087,0.475,0.3335697879002535,0.1661066661066661,0.20328728450727448,423.5
0.03893883893883894,0.48,0.33825358653288,0.168000168000168,0.2047078432342967,424.0
0.037163737163737165,0.485,0.3430472865839342,0.16997266997266997,0.20610458704580237,424.5
0.03538863538863539,0.49,0.3478409866349884,0.17194517194517195,0.20750133085730807,425.0
0.03375953375953376,0.495,0.3527415907930586,0.17400017400017398,0.20887425975329724,425.5
0.03213043213043214,0.5,0.35764219495112887,0.17605517605517604,0.2102471886492864,426.0
0.03063718063718064,0.505,0.3626482045605092,0.17819417819417818,0.21159630262975898,426.5
0.029143929143929145,0.51,0.36765421416988964,0.18033318033318033,0.21294541661023159,427.0
0.027777027777027778,0.515,0.3727621323672666,0.18255818255818257,0.2142707156751877,427.5
0.02641012641012641,0.52,0.37787005056464357,0.18478318478318478,0.2155960147401438,428.0
0.025160475160475163,0.525,0.38307737959050736,0.18709718709718712,0.21689749888958335,428.5
0.02391082391082391,0.53,0.38828470861637115,0.18941118941118942,0.21819898303902288,429.0
0.02276972276972277,0.54,0.3935884511593101,0.1918161918161918,0.2194766522729459,429.5
0.02162862162862163,0.55,0.3988921937022491,0.19422119422119424,0.2207543215068689,430.0
0.020587920587920586,0.555,0.40428885289894967,0.19671919671919674,0.22200817582527538,430.5
0.01954721954721955,0.56,0.40968551209565024,0.19921719921719921,0.22326203014368187,431.0
0.0185992185992186,0.565,0.4151720906347007,0.20181120181120182,0.22449206954657183,431.5
0.01765121765121765,0.57,0.4206586691737512,0.2044052044052044,0.2257221089494618,432.0
0.01678856678856679,0.575,0.426231170639936,0.2070972070972071,0.22692833343683522,432.5
0.015925915925915926,0.58,0.4318036721061208,0.20978920978920979,0.22813455792420861,433.0
0.015141865141865142,0.59,0.43745810008422453,0.2125812125812126,0.22931696749606548,433.5
0.014357814357814358,0.6,0.44311252806232815,0.21537321537321538,0.23049937706792234,434.0
0.013645963645963646,0.605,0.4488453856890369,0.21826771826771826,0.2316579717242627,434.5
0.012934112934112936,0.61,0.4545782433157458,0.22116222116222117,0.23281656638060305,435.0
0.01228851228851229,0.615,0.4603850346239424,0.22416172416172417,0.23395134612142687,435.5
0.011642911642911643,0.62,0.4661918259321389,0.22716122716122716,0.2350861258622507,436.0
0.011057911057911058,0.625,0.4720675554028037,0.2302677302677303,0.23619709068755795,436.5
0.010472910472910473,0.63,0.47794328487346854,0.23337423337423338,0.23730805551286524,437.0
0.009943434943434944,0.64,0.48388445564328797,0.2365902365902366,0.23841677206064102,437.5
0.009413959413959415,0.65,0.4898256264131075,0.2398062398062398,0.23952548860841677,438.0
0.008935153935153936,0.655,0.49582724296306224,0.24313374313374314,0.24076135670657128,438.5
0.008456348456348456,0.66,0.5018288595130169,0.24646124646124648,0.2419972248047258,439.0
0.008023773023773025,0.665,0.5078854267721854,0.24990224990224993,0.2433818110912441,439.5
0.007591197591197592,0.67,0.513941994031354,0.25334325334325336,0.2447663973777624,440.0
0.007200747200747201,0.675,0.5200490160326188,0.2568997568997569,0.24629970185264438,440.5
0.006810296810296811,0.68,0.5261560380338837,0.26045626045626047,0.2478330063275264,441.0
0.006458176458176458,0.69,0.5323085192582254,0.26413026413026414,0.24951502899077221,441.5
0.006106056106056106,0.7,0.5384610004825672,0.2678042678042678,0.251197051654018,442.0
0.005788765788765789,0.705,0.5446529463071624,0.2715977715977716,0.2530277925056275,442.5
0.0054714754714754715,0.71,0.5508448921317579,0.2753912753912754,0.2548585333572371,443.0
0.005185805185805186,0.715,0.5570718065894893,0.2793062793062793,0.2568379923972104,443.5
0.0049001349001349,0.72,0.5632987210472207,0.2832212832212832,0.25881745143718365,444.0
0.004643139643139643,0.725,0.5695546095152648,0.28725878725878723,0.2609456286655208,444.5
0.004386144386144386,0.73,0.5758104979833091,0.2912962912962913,0.26307380589385787,445.0
0.004155119155119155,0.74,0.5820898653907446,0.2954577954577955,0.26535070131055866,445.5
0.003924093924093924,0.75,0.5883692327981801,0.2996192996192997,0.26762759672725944,446.0
0.0037165637165637163,0.755,0.5946665840740856,0.3039068039068039,0.27005321033232405,446.5
0.003509033509033509,0.76,0.6009639353499912,0.3081943081943082,0.27247882393738865,447.0
0.0033227433227433225,0.765,0.6072727763196414,0.3126083126083126,0.27505315573081696,447.5
0.0031364531364531365,0.77,0.6135816172892916,0.31702231702231704,0.2776274875242453,448.0
0.0029693429693429694,0.775,0.619896952433667,0.3215643215643216,0.2803505375060374,448.5
0.0028022328022328023,0.78,0.6262122875780426,0.3261063261063261,0.2830735874878295,449.0
0.0026524226524226526,0.785,0.6325271231705161,0.3307763307763308,0.28594535565798535,449.5
0.002502612502612503,0.79,0.6388419587629895,0.33544633544633545,0.2888171238281413,450.0
0.0023683923683923687,0.795,0.6451507997326398,0.34024584024584026,0.2918376101866609,450.5
0.0022341722341722345,0.8,0.65145964070229,0.34504534504534506,0.2948580965451805,451.0
0.0021139921139921142,0.81,0.6577564924262936,0.34997384997385,0.29802730109206393,451.5
0.001993811993811994,0.82,0.6640533441502973,0.3549023549023549,0.30119650563894723,452.0
0.0018862668862668862,0.825,0.6703322120058309,0.35996035996035997,0.3045144283741944,452.5
0.0017787217787217787,0.83,0.6766110798613644,0.36501836501836504,0.30783235110944157,453.0
0.0016825366825366827,0.835,0.6828649701218008,0.3702058702058702,0.3112989920330525,453.5
0.0015863515863515864,0.84,0.6891188603822372,0.37539337539337536,0.3147656329566634,454.0
0.0015003665003665003,0.845,0.695342277976655,0.3807093807093807,0.31838099206863807,454.5
0.0014143814143814145,0.85,0.7015656955710728,0.38602538602538605,0.32199635118061276,455.0
0.0013375513375513373,0.855,0.7077516467728449,0.39146889146889147,0.3257604284809512,455.5
0.0012607212607212606,0.86,0.7139375979746169,0.39691239691239694,0.3295245057812896,456.0
0.001192101192101192,0.865,0.7200805877128217,0.4024834024834025,0.33343730126999177,456.5
0.0011234811234811235,0.87,0.7262235774510265,0.408054408054408,0.337350096758694,457.0
0.0010622310622310622,0.875,0.7323166119990369,0.4137504137504137,0.34141161043575996,457.5
0.001000981000981001,0.88,0.7384096465470473,0.41944641944641947,0.3454731241128259,458.0
0.0009463189463189464,0.885,0.7444462317301381,0.42526542526542527,0.34968335597825556,458.5
0.0008916568916568917,0.89,0.7504828169132289,0.4310844310844311,0.35389358784368524,459.0
0.000842899842899843,0.895,0.7564564585566748,0.43702543702543706,0.35825253789747874,459.5
0.0007941427941427941,0.9,0.7624301002001205,0.442966442966443,0.36261148795127224,460.0
0.0007506662506662507,0.905,0.768335303233,0.44902594902594906,0.36711915619342944,460.5
0.0007071897071897072,0.91,0.7742405062658796,0.4550854550854551,0.37162682443558664,461.0
0.0006684356684356685,0.915,0.7800692778577617,0.4612604612604613,0.3762832108661076,461.5
0.0006296816296816296,0.92,0.7858980494496438,0.46743546743546743,0.3809395972966286,462.0
0.0005951465951465952,0.925,0.7916453940815089,0.4737224737224737,0.385713332257494,462.5
0.0005606115606115607,0.93,0.7973927387133742,0.48000948000948,0.3904870672183594,463.0
0.0005298455298455299,0.93,0.8030506635547914,0.4864049864049864,0.39518993276145364,463.5
0.0004990794990794991,0.93,0.8087085883962086,0.4928004928004928,0.3998927983045478,464.0
0.00047167797167797174,0.935,0.8142715983762565,0.4992999992999993,0.4044934247718514,464.5
0.0004442764442764443,0.94,0.8198346083563045,0.5057995057995058,0.40909405123915504,465.0
0.0004198774198774199,0.945,0.8252957097483558,0.5123985123985124,0.4135924386306681,465.5
0.00039547839547839547,0.95,0.8307568111404071,0.518997518997519,0.4180908260221811,466.0
0.00037375687375687376,0.95,0.8361095097697366,0.5256900256900258,0.42248697433790355,466.5
0.00035203535203535204,0.95,0.841462208399066,0.5323825323825324,0.426883122653626,467.0
0.00033270133270133276,0.955,0.8467000100909485,0.5391635391635392,0.4311770318935578,467.5
0.0003133673133673134,0.96,0.8519378117828308,0.545944545944546,0.43547094113348966,468.0
0.0002961617961617962,0.965,0.8570537228106389,0.5528075528075529,0.43966261129763096,468.5
0.000278956278956279,0.97,0.862169633838447,0.5596705596705597,0.4438542814617722,469.0
0.00026364576364576366,0.97,0.8671566604755535,0.5666090666090667,0.4479437125501229,469.5
0.0002483352483352484,0.97,0.87214368711266,0.5735475735475736,0.45203314363847363,470.0
